Muestras;Original;           FFT;       Suavizada;       IFFT(FFT)
1819;-0.0152321430000000;0.0020451491540483 +(-0.0015108482226511i);0.0022014133661755;-0.0152321430000000
1820;-0.0150625000000000;-0.0009299767627917 +(0.0045115827958623i);0.0022036085030167;-0.0150625000000000
1821;-0.0148166670000000;-0.0011162652045606 +(-0.0021642736745154i);0.0022058578831328;-0.0148166670000000
1822;-0.0145357140000000;-0.0007770500364417 +(0.0040887420513290i);0.0022081625065797;-0.0145357140000000
1823;-0.0141964290000000;0.0026129500157736 +(-0.0070944043850876i);0.0022105233640666;-0.0141964290000000
1824;-0.0137666670000000;-0.0016684599222376 +(-0.0020207836445923i);0.0022129414368158;-0.0137666670000000
1825;-0.0133571430000000;0.0048785280094183 +(-0.0005483455811320i);0.0022154176964227;-0.0133571430000000
1826;-0.0128636360000000;0.0042626350210027 +(-0.0023402502947152i);0.0022179531047174;-0.0128636360000000
1827;-0.0123500000000000;0.0003982495149219 +(0.0039051254540773i);0.0022205486136264;-0.0123500000000000
1828;-0.0118035710000000;0.0014570358170291 +(-0.0017087131469500i);0.0022232051650359;-0.0118035710000000
1829;-0.0111666670000000;-0.0029939725911372 +(0.0008149314600164i);0.0022259236906554;-0.0111666670000000
1830;-0.0105357140000000;-0.0033459429721460 +(-0.0025176998875239i);0.0022287051118828;-0.0105357140000000
1831;-0.0097812500000000;0.0015548916772827 +(0.0021810925062380i);0.0022315503396697;-0.0097812500000000
1832;-0.0092916670000000;0.0008746165924957 +(-0.0018566841904866i);0.0022344602743885;-0.0092916670000000
1833;-0.0086607140000000;0.0036353274678088 +(-0.0018212922541723i);0.0022374358056998;-0.0086607140000000
1834;-0.0079666670000000;-0.0000917504276843 +(-0.0025616259354583i);0.0022404778124213;-0.0079666670000000
1835;-0.0072500000000000;0.0056614518276544 +(0.0021718610552288i);0.0022435871623973;-0.0072500000000000
1836;-0.0065166670000000;-0.0032688477589003 +(0.0047934177306766i);0.0022467647123695;-0.0065166670000000
1837;-0.0058166670000000;0.0009974697531363 +(0.0009767264067220i);0.0022500113078488;-0.0058166670000000
1838;-0.0052045450000000;0.0011583606010316 +(0.0014074734894716i);0.0022533277829882;-0.0052045450000000
1839;-0.0046166670000000;0.0000034689815757 +(-0.0038682648900657i);0.0022567149604566;-0.0046166670000000
1840;-0.0039333330000000;0.0035882945844714 +(-0.0008392110651310i);0.0022601736513140;-0.0039333330000000
1841;-0.0032500000000000;0.0014252484503600 +(-0.0012216803487240i);0.0022637046548877;-0.0032500000000000
1842;-0.0026333330000000;0.0036077577727369 +(-0.0004706868907121i);0.0022673087586494;-0.0026333330000000
1843;-0.0019500000000000;0.0026563789901444 +(0.0001656287751933i);0.0022709867380941;-0.0019500000000000
1844;-0.0015000000000000;0.0027836365723966 +(-0.0008750014579146i);0.0022747393566192;-0.0015000000000000
1845;-0.0008583340000000;0.0012065166846897 +(0.0006325410759976i);0.0022785673654061;-0.0008583340000000
1846;-0.0001970240000000;0.0015098419608252 +(0.0005285416283405i);0.0022824715033017;-0.0001970240000000
1847;0.0004181550000000;-0.0005211675776133 +(-0.0054723092020343i);0.0022864524967020;0.0004181550000000
1848;0.0010215770000000;-0.0027089144392802 +(-0.0008308651852189i);0.0022905110594366;0.0010215770000000
1849;0.0016250000000000;0.0033791081670284 +(-0.0026702356777191i);0.0022946478926546;0.0016250000000000
1850;0.0021363640000000;-0.0030986212790138 +(-0.0030271170925283i);0.0022988636847118;0.0021363640000000
1851;0.0026333330000000;0.0020153828060124 +(0.0001485197412747i);0.0023031591110590;0.0026333330000000
1852;0.0032166670000000;0.0069656093453414 +(0.0012985782591777i);0.0023075348341318;0.0032166670000000
1853;0.0036785710000000;-0.0008404025214109 +(0.0037082321032155i);0.0023119915032419;0.0036785710000000
1854;0.0042833330000000;0.0005336904208950 +(0.0013776699418748i);0.0023165297544694;0.0042833330000000
1855;0.0048000000000000;-0.0026132950804653 +(-0.0031857161509749i);0.0023211502105565;0.0048000000000000
1856;0.0052954550000000;-0.0030464450574988 +(-0.0044898252159409i);0.0023258534808031;0.0052954550000000
1857;0.0057000000000000;0.0032717288993403 +(-0.0006629349368531i);0.0023306401609630;0.0057000000000000
1858;0.0063636360000000;0.0000345247856879 +(-0.0021040217305662i);0.0023355108331423;0.0063636360000000
1859;0.0067666670000000;0.0038103923959973 +(0.0002269584233632i);0.0023404660656988;0.0067666670000000
1860;0.0072500000000000;0.0016338951963398 +(0.0036844911547282i);0.0023455064131428;0.0072500000000000
1861;0.0077333330000000;0.0023023865196795 +(0.0004412590256859i);0.0023506324160398;0.0077333330000000
1862;0.0081818180000000;-0.0031129832181154 +(0.0006641934723471i);0.0023558446009141;0.0081818180000000
1863;0.0086333330000000;0.0018041981184224 +(0.0001665486571307i);0.0023611434801544;0.0086333330000000
1864;0.0091000000000000;-0.0036573465635917 +(-0.0009689694243467i);0.0023665295519207;0.0091000000000000
1865;0.0095714290000000;0.0022243529604601 +(-0.0012368523070067i);0.0023720033000527;0.0095714290000000
1866;0.0099666670000000;0.0011276613039361 +(-0.0035935026982342i);0.0023775651939798;0.0099666670000000
1867;0.0103928570000000;0.0027631546314917 +(-0.0009993171798925i);0.0023832156886330;0.0103928570000000
1868;0.0106666670000000;0.0064902769033028 +(0.0031207523858818i);0.0023889552243573;0.0106666670000000
1869;0.0109821430000000;0.0020056503330077 +(-0.0006158611932791i);0.0023947842268274;0.0109821430000000
1870;0.0112307690000000;-0.0030205191351585 +(0.0034721838428688i);0.0024007031069633;0.0112307690000000
1871;0.0115555560000000;-0.0026227364477364 +(0.0004965082483647i);0.0024067122608486;0.0115555560000000
1872;0.0117500000000000;-0.0030089669215749 +(-0.0037637632276890i);0.0024128120696501;0.0117500000000000
1873;0.0118750000000000;0.0032132229118180 +(-0.0000862018147010i);0.0024190028995392;0.0118750000000000
1874;0.0120000000000000;0.0018434532228108 +(-0.0050818915487697i);0.0024252851016143;0.0120000000000000
1875;0.0121071430000000;0.0075834842128335 +(-0.0002196429033405i);0.0024316590118261;0.0121071430000000
1876;0.0121500000000000;-0.0007920026122913 +(0.0029634477981370i);0.0024381249509035;0.0121500000000000
1877;0.0121250000000000;0.0005511296010927 +(0.0011698112221999i);0.0024446832242817;0.0121250000000000
1878;0.0120166670000000;-0.0031588546966310 +(0.0038881453387056i);0.0024513341220320;0.0120166670000000
1879;0.0118750000000000;0.0003268232334316 +(-0.0015933623615734i);0.0024580779187930;0.0118750000000000
1880;0.0117500000000000;0.0017090377535406 +(-0.0006316500219471i);0.0024649148737044;0.0117500000000000
1881;0.0117142860000000;-0.0013675181477763 +(-0.0022016099866598i);0.0024718452303413;0.0117142860000000
1882;0.0116428570000000;0.0030157018201342 +(-0.0021829937554301i);0.0024788692166513;0.0116428570000000
1883;0.0117500000000000;0.0012171583725104 +(0.0006246195415536i);0.0024859870448930;0.0117500000000000
1884;0.0119642860000000;0.0052269604370494 +(0.0049752927785881i);0.0024931989115764;0.0119642860000000
1885;0.0123500000000000;0.0041649166738466 +(-0.0000059539602465i);0.0025005049974047;0.0123500000000000
1886;0.0127272730000000;-0.0004846277587552 +(-0.0002676970084733i);0.0025079054672188;0.0127272730000000
1887;0.0131250000000000;-0.0013355068985984 +(0.0016193348296784i);0.0025154004699425;0.0131250000000000
1888;0.0136833330000000;0.0022639314852189 +(-0.0049135837973912i);0.0025229901385307;0.0136833330000000
1889;0.0142166670000000;0.0013412929749621 +(0.0017340093286412i);0.0025306745899183;0.0142166670000000
1890;0.0148392860000000;0.0001427905547038 +(-0.0069586955906291i);0.0025384539249721;0.0148392860000000
1891;0.0153500000000000;0.0004378539925496 +(-0.0004800992982669i);0.0025463282284438;0.0153500000000000
1892;0.0157272730000000;0.0026315719821652 +(0.0001255969693181i);0.0025542975689248;0.0157272730000000
1893;0.0161000000000000;0.0007159930436152 +(0.0026435373130879i);0.0025623619988040;0.0161000000000000
1894;0.0163035710000000;0.0052808696800615 +(0.0038315530037250i);0.0025705215542260;0.0163035710000000
1895;0.0164666670000000;-0.0022136772939859 +(0.0052052336160163i);0.0025787762550521;0.0164666670000000
1896;0.0163571430000000;-0.0023825013313418 +(-0.0098349088900032i);0.0025871261048234;0.0163571430000000
1897;0.0161785710000000;0.0029151655855188 +(0.0033334015760288i);0.0025955710907252;0.0161785710000000
1898;0.0159166670000000;0.0050161039861128 +(-0.0058086158175198i);0.0026041111835539;0.0159166670000000
1899;0.0155357140000000;0.0004338138224516 +(-0.0017453296405838i);0.0026127463376852;0.0155357140000000
1900;0.0151000000000000;0.0023000578491581 +(0.0002124468059018i);0.0026214764910452;0.0151000000000000
1901;0.0144333330000000;0.0019873919986244 +(0.0023056330716484i);0.0026303015650826;0.0144333330000000
1902;0.0137500000000000;-0.0011563950803742 +(-0.0025660678019537i);0.0026392214647434;0.0137500000000000
1903;0.0130000000000000;-0.0002089751825800 +(0.0030259201403562i);0.0026482360784475;0.0130000000000000
1904;0.0121666670000000;-0.0005339398771218 +(-0.0011517180728522i);0.0026573452780668;0.0121666670000000
1905;0.0113636360000000;0.0000282867593562 +(-0.0013977745357785i);0.0026665489189065;0.0113636360000000
1906;0.0104166670000000;0.0012569204507733 +(0.0022437026257520i);0.0026758468396868;0.0104166670000000
1907;0.0093750000000000;0.0023490992809107 +(-0.0042031560268944i);0.0026852388625283;0.0093750000000000
1908;0.0081666670000000;0.0034138628454779 +(0.0000629570651831i);0.0026947247929378;0.0081666670000000
1909;0.0068928570000000;0.0021610016633859 +(0.0002528139413131i);0.0027043044197976;0.0068928570000000
1910;0.0058437500000000;0.0033613829337252 +(0.0010100552443112i);0.0027139775153560;0.0058437500000000
1911;0.0042500000000000;0.0013717801106972 +(0.0011431959774121i);0.0027237438352198;0.0042500000000000
1912;0.0030535710000000;-0.0023855655530790 +(-0.0000108528565628i);0.0027336031183492;0.0030535710000000
1913;0.0014434520000000;-0.0002757958601256 +(-0.0029487281074654i);0.0027435550870549;0.0014434520000000
1914;-0.0001666670000000;0.0017933170140326 +(-0.0031728246807881i);0.0027535994469967;-0.0001666670000000
1915;-0.0018690480000000;0.0016826621167591 +(-0.0003904046305769i);0.0027637358871847;-0.0018690480000000
1916;-0.0035714290000000;0.0043729611288640 +(-0.0020456736909920i);0.0027739640799823;-0.0035714290000000
1917;-0.0050625000000000;-0.0000990122535143 +(-0.0006255300627174i);0.0027842836811113;-0.0050625000000000
1918;-0.0065535710000000;0.0016550125959543 +(0.0001723330436561i);0.0027946943296592;-0.0065535710000000
1919;-0.0081833330000000;0.0014122879511329 +(-0.0000527794765272i);0.0028051956480884;-0.0081833330000000
1920;-0.0094642860000000;-0.0014733864114948 +(0.0021598666873315i);0.0028157872422481;-0.0094642860000000
1921;-0.0106166670000000;-0.0012940490458982 +(-0.0016940473187864i);0.0028264687013871;-0.0106166670000000
1922;-0.0115357140000000;0.0011528530918120 +(-0.0029322582956079i);0.0028372395981700;-0.0115357140000000
1923;-0.0122083330000000;-0.0012574100624250 +(-0.0017046797231177i);0.0028480994886946;-0.0122083330000000
1924;-0.0127500000000000;0.0055970940612433 +(-0.0019550820715393i);0.0028590479125123;-0.0127500000000000
1925;-0.0131250000000000;0.0012794879840983 +(-0.0004126423783571i);0.0028700843926492;-0.0131250000000000
1926;-0.0133833330000000;0.0021791161880421 +(-0.0004701948081438i);0.0028812084356308;-0.0133833330000000
1927;-0.0135000000000000;-0.0026763197063895 +(0.0020626197005233i);0.0028924195315083;-0.0135000000000000
1928;-0.0134464290000000;0.0011488564342901 +(-0.0016486236848906i);0.0029037171538862;-0.0134464290000000
1929;-0.0132916670000000;-0.0033621422453877 +(0.0009271240157658i);0.0029151007599537;-0.0132916670000000
1930;-0.0130666670000000;-0.0023862883641986 +(0.0010083066463876i);0.0029265697905164;-0.0130666670000000
1931;-0.0127500000000000;0.0032482904225737 +(-0.0051388096192257i);0.0029381236700315;-0.0127500000000000
1932;-0.0123500000000000;0.0014834251162331 +(0.0013381193626251i);0.0029497618066446;-0.0123500000000000
1933;-0.0119500000000000;0.0044517032159777 +(-0.0024511379213634i);0.0029614835922283;-0.0119500000000000
1934;-0.0115178570000000;0.0009446103042345 +(0.0020548930707993i);0.0029732884024236;-0.0115178570000000
1935;-0.0110208330000000;-0.0040563226429492 +(0.0036187227355284i);0.0029851755966832;-0.0110208330000000
1936;-0.0105535710000000;0.0006958854089840 +(0.0007158046300598i);0.0029971445183162;-0.0105535710000000
1937;-0.0100357140000000;0.0012909462978732 +(0.0001470914261170i);0.0030091944945363;-0.0100357140000000
1938;-0.0095333330000000;0.0028699526360261 +(-0.0005214919035224i);0.0030213248365111;-0.0095333330000000
1939;-0.0090333330000000;0.0006783784936684 +(-0.0037915244542184i);0.0030335348394136;-0.0090333330000000
1940;-0.0084642860000000;0.0012124577683761 +(-0.0017942910618312i);0.0030458237824762;-0.0084642860000000
1941;-0.0079791670000000;0.0007120832225436 +(0.0010480114827719i);0.0030581909290468;-0.0079791670000000
1942;-0.0075666670000000;0.0013364332101992 +(-0.0013849880319149i);0.0030706355266467;-0.0075666670000000
1943;-0.0070178570000000;0.0026029735952374 +(0.0021040773673314i);0.0030831568070308;-0.0070178570000000
1944;-0.0065166670000000;0.0003383453497142 +(0.0003061968880706i);0.0030957539862501;-0.0065166670000000
1945;-0.0060166670000000;-0.0031839864352799 +(-0.0023720596092257i);0.0031084262647158;-0.0060166670000000
1946;-0.0055000000000000;0.0011008675324494 +(0.0041912554283655i);0.0031211728272662;-0.0055000000000000
1947;-0.0050909090000000;0.0015417644555697 +(-0.0037963695316979i);0.0031339928432353;-0.0050909090000000
1948;-0.0046000000000000;-0.0015013663058093 +(-0.0007511814587368i);0.0031468854665232;-0.0046000000000000
1949;-0.0041346150000000;0.0035903197705299 +(-0.0026216102361062i);0.0031598498356694;-0.0041346150000000
1950;-0.0036562500000000;0.0021179106891017 +(-0.0012487039570099i);0.0031728850739277;-0.0036562500000000
1951;-0.0030833330000000;-0.0002367811052334 +(0.0025299288968590i);0.0031859902893429;-0.0030833330000000
1952;-0.0025000000000000;0.0001477244937820 +(0.0020450984318238i);0.0031991645748305;-0.0025000000000000
1953;-0.0020681820000000;-0.0039595343198900 +(0.0019725342295291i);0.0032124070082575;-0.0020681820000000
1954;-0.0015500000000000;0.0033457051895779 +(-0.0011345740587175i);0.0032257166525260;-0.0015500000000000
1955;-0.0009821430000000;-0.0031485911369968 +(-0.0014391038239028i);0.0032390925556582;-0.0009821430000000
1956;-0.0004732220000000;0.0016795103449766 +(0.0013203521893450i);0.0032525337508845;-0.0004732220000000
1957;0.0000357000000000;0.0031678322444808 +(0.0003642515632537i);0.0032660392567324;0.0000357000000000
1958;0.0005064870000000;0.0004114693728393 +(0.0005854043781969i);0.0032796080771185;0.0005064870000000
1959;0.0009772730000000;0.0032663705050661 +(0.0016780317144477i);0.0032932392014418;0.0009772730000000
1960;0.0013666670000000;0.0032426729007985 +(0.0026421511298729i);0.0033069316046798;0.0013666670000000
1961;0.0018750000000000;0.0009362098992638 +(0.0026549225581426i);0.0033206842474859;0.0018750000000000
1962;0.0023571430000000;0.0035364247367301 +(-0.0015670586918382i);0.0033344960762893;0.0023571430000000
1963;0.0027250000000000;-0.0017886358697518 +(-0.0038417934960545i);0.0033483660233966;0.0027250000000000
1964;0.0033541670000000;0.0033127994032838 +(-0.0001186972596709i);0.0033622930070959;0.0033541670000000
1965;0.0037500000000000;0.0007180491330928 +(-0.0028343626748683i);0.0033762759317623;0.0037500000000000
1966;0.0042142860000000;0.0045763733570874 +(-0.0029497184457984i);0.0033903136879659;0.0042142860000000
1967;0.0046666670000000;0.0000334666482007 +(-0.0020719781577922i);0.0034044051525816;0.0046666670000000
1968;0.0051785710000000;0.0011935677372707 +(0.0008518251218667i);0.0034185491889005;0.0051785710000000
1969;0.0056833330000000;-0.0013465938416943 +(0.0001396680218507i);0.0034327446467444;0.0056833330000000
1970;0.0061833330000000;-0.0051798679553159 +(0.0048197421698860i);0.0034469903625806;0.0061833330000000
1971;0.0066363640000000;0.0011064544518731 +(-0.0024538160492176i);0.0034612851596404;0.0066363640000000
1972;0.0070500000000000;0.0008076980432983 +(-0.0004552594347403i);0.0034756278480381;0.0070500000000000
1973;0.0075000000000000;0.0032636296970207 +(-0.0007670607814941i);0.0034900172248930;0.0075000000000000
1974;0.0079821430000000;0.0037694545351514 +(-0.0059384289813658i);0.0035044520744524;0.0079821430000000
1975;0.0083833330000000;0.0006675430928436 +(0.0038067914953143i);0.0035189311682174;0.0083833330000000
1976;0.0087916670000000;-0.0045668634971476 +(0.0019880708723875i);0.0035334532650699;0.0087916670000000
1977;0.0092142860000000;0.0013322113309637 +(-0.0025568586915840i);0.0035480171114021;0.0092142860000000
1978;0.0094166670000000;-0.0018717893576164 +(0.0077875225919718i);0.0035626214412471;0.0094166670000000
1979;0.0098214290000000;0.0026964336963003 +(0.0014361325245779i);0.0035772649764122;0.0098214290000000
1980;0.0100833330000000;0.0010799671193001 +(-0.0031548332711037i);0.0035919464266135;0.0100833330000000
1981;0.0103928570000000;-0.0007291366586265 +(0.0006027808048826i);0.0036066644896124;0.0103928570000000
1982;0.0106000000000000;0.0059445188049345 +(-0.0000961476957539i);0.0036214178513545;0.0106000000000000
1983;0.0107727270000000;0.0033373201992338 +(-0.0011415715245675i);0.0036362051861092;0.0107727270000000
1984;0.0108928570000000;0.0021379644976645 +(0.0002513815443580i);0.0036510251566124;0.0108928570000000
1985;0.0109464290000000;0.0037779827280703 +(0.0022458705059826i);0.0036658764142099;0.0109464290000000
1986;0.0110500000000000;-0.0035183345728677 +(0.0023015341297514i);0.0036807575990032;0.0110500000000000
1987;0.0111000000000000;0.0001901199719347 +(-0.0027922345845119i);0.0036956673399970;0.0111000000000000
1988;0.0112142860000000;0.0030228148087804 +(-0.0006412134589536i);0.0037106042552482;0.0112142860000000
1989;0.0112916670000000;0.0008453065329614 +(-0.0032079460829202i);0.0037255669520167;0.0112916670000000
1990;0.0115312500000000;0.0034908150029708 +(-0.0010246382831124i);0.0037405540269183;0.0115312500000000
1991;0.0117321430000000;0.0017826952227463 +(-0.0033844555627895i);0.0037555640660786;0.0117321430000000
1992;0.0121333330000000;0.0036820691957161 +(0.0031762112267040i);0.0037705956452894;0.0121333330000000
1993;0.0125666670000000;-0.0027609504772866 +(-0.0013040923711721i);0.0037856473301659;0.0125666670000000
1994;0.0130357140000000;0.0007914394268841 +(0.0002755773473458i);0.0038007176763064;0.0130357140000000
1995;0.0135625000000000;-0.0012555390681573 +(0.0002474615223760i);0.0038158052294532;0.0135625000000000
1996;0.0141250000000000;0.0005293977034609 +(-0.0023381278744881i);0.0038309085256550;0.0141250000000000
1997;0.0148000000000000;-0.0007513945765419 +(-0.0019391982339861i);0.0038460260914313;0.0148000000000000
1998;0.0154333330000000;-0.0012812009790144 +(-0.0031002171749011i);0.0038611564439378;0.0154333330000000
1999;0.0160178570000000;0.0030177844438936 +(0.0007624712290013i);0.0038762980911345;0.0160178570000000
2000;0.0165833330000000;-0.0000980346403582 +(0.0019806572441864i);0.0038914495319537;0.0165833330000000
2001;0.0170000000000000;0.0000122006476960 +(0.0039555606046682i);0.0039066092564712;0.0170000000000000
2002;0.0173392860000000;-0.0028146165351736 +(0.0048543413910561i);0.0039217757460779;0.0173392860000000
2003;0.0176428570000000;0.0024615940985928 +(-0.0009044090081300i);0.0039369474736532;0.0176428570000000
2004;0.0177166670000000;0.0010704716901666 +(0.0005727150958235i);0.0039521229037406;0.0177166670000000
2005;0.0177500000000000;0.0064534029013202 +(0.0006351332677542i);0.0039673004927231;0.0177500000000000
2006;0.0174642860000000;0.0010668982907011 +(-0.0025688539239693i);0.0039824786890020;0.0174642860000000
2007;0.0171333330000000;-0.0030494635414394 +(-0.0020860782017550i);0.0039976559331758;0.0171333330000000
2008;0.0167045450000000;0.0051206684717060 +(0.0020680323016943i);0.0040128306582209;0.0167045450000000
2009;0.0162500000000000;0.0039682007628431 +(-0.0003122383362224i);0.0040280012896739;0.0162500000000000
2010;0.0156166670000000;0.0005229434155074 +(0.0048940732590772i);0.0040431662458150;0.0156166670000000
2011;0.0150192310000000;0.0016417198413574 +(0.0003860509274205i);0.0040583239378528;0.0150192310000000
2012;0.0143000000000000;-0.0008805736068274 +(-0.0050926445157633i);0.0040734727701104;0.0143000000000000
2013;0.0134500000000000;0.0020021354005724 +(-0.0010962114036417i);0.0040886111402131;0.0134500000000000
2014;0.0126818180000000;0.0014917934502969 +(-0.0018633374763710i);0.0041037374392771;0.0126818180000000
2015;0.0117500000000000;0.0025389494044668 +(0.0003491241246866i);0.0041188500520993;0.0117500000000000
2016;0.0109285710000000;0.0021933046569171 +(0.0002440390054576i);0.0041339473573490;0.0109285710000000
2017;0.0095666670000000;0.0024393563994461 +(-0.0032995489564343i);0.0041490277277601;0.0095666670000000
2018;0.0083214290000000;0.0004849852191815 +(0.0001417255934180i);0.0041640895303250;0.0083214290000000
2019;0.0069833330000000;-0.0023229112093343 +(-0.0001573145385116i);0.0041791311264893;0.0069833330000000
2020;0.0057045450000000;-0.0002292912977978 +(0.0015838679547708i);0.0041941508723483;0.0057045450000000
2021;0.0043750000000000;-0.0019056564894098 +(-0.0035583084385425i);0.0042091471188437;0.0043750000000000
2022;0.0027041670000000;0.0019968363175200 +(0.0022322491541140i);0.0042241182119622;0.0027041670000000
2023;0.0009860120000000;0.0021901255322274 +(0.0003554307093899i);0.0042390624929352;0.0009860120000000
2024;-0.0007819940000000;0.0017085680369792 +(-0.0035449357383051i);0.0042539782984387;-0.0007819940000000
2025;-0.0025264140000000;0.0027699610851197 +(0.0023865824318934i);0.0042688639607954;-0.0025264140000000
2026;-0.0042708330000000;0.0009607998052434 +(-0.0002855286494624i);0.0042837178081770;-0.0042708330000000
2027;-0.0058750000000000;0.0015797708236880 +(-0.0004058282817834i);0.0042985381648079;-0.0058750000000000
2028;-0.0075000000000000;-0.0022503786111865 +(0.0005964184672632i);0.0043133233511698;-0.0075000000000000
2029;-0.0087187500000000;0.0004204662439410 +(-0.0013446029735266i);0.0043280716842071;-0.0087187500000000
2030;-0.0102884620000000;-0.0002037182434180 +(-0.0007726444317123i);0.0043427814775336;-0.0102884620000000
2031;-0.0111964290000000;0.0023079014621279 +(-0.0023563489282415i);0.0043574510416397;-0.0111964290000000
2032;-0.0119166670000000;-0.0005376785642679 +(0.0000447975051654i);0.0043720786841008;-0.0119166670000000
2033;-0.0124090910000000;0.0003072058144409 +(-0.0010637481777865i);0.0043866627097863;-0.0124090910000000
2034;-0.0130000000000000;0.0006583769992454 +(0.0016114139863946i);0.0044012014210696;-0.0130000000000000
2035;-0.0130357140000000;0.0023823840570851 +(0.0035282658663034i);0.0044156931180392;-0.0130357140000000
2036;-0.0130666670000000;0.0002315046870556 +(0.0019614669645118i);0.0044301360987097;-0.0130666670000000
2037;-0.0130333330000000;0.0011718865050648 +(0.0030266921304095i);0.0044445286592346;-0.0130333330000000
2038;-0.0129318180000000;-0.0009549118839633 +(-0.0042374987092350i);0.0044588690941195;-0.0129318180000000
2039;-0.0126333330000000;0.0029622393020015 +(-0.0025157830624607i);0.0044731556964352;-0.0126333330000000
2040;-0.0123125000000000;0.0027444370233492 +(-0.0019239197007992i);0.0044873867580331;-0.0123125000000000
2041;-0.0121071430000000;0.0053388156945875 +(-0.0009081378293385i);0.0045015605697595;-0.0121071430000000
2042;-0.0117166670000000;-0.0002943578126444 +(-0.0021118235413891i);0.0045156754216721;-0.0117166670000000
2043;-0.0112500000000000;-0.0011214783496102 +(0.0041241928852819i);0.0045297296032561;-0.0112500000000000
2044;-0.0108611110000000;-0.0016715748548509 +(-0.0016809208029016i);0.0045437214036410;-0.0108611110000000
2045;-0.0104000000000000;-0.0028296278373880 +(0.0005379311179942i);0.0045576491118184;-0.0104000000000000
2046;-0.0100535710000000;0.0014698144946812 +(0.0007455910233602i);0.0045715110168604;-0.0100535710000000
2047;-0.0096071430000000;0.0038825140762944 +(-0.0066175701258033i);0.0045853054081373;-0.0096071430000000
2048;-0.0091666670000000;-0.0025424505471208 +(0.0029699495214004i);0.0045990305755376;-0.0091666670000000
2049;-0.0086833330000000;0.0028697830000000 +(0.0000000000000000i);0.0046126848096872;-0.0086833330000000
2050;-0.0082272730000000;-0.0025424505471208 +(-0.0029699495214004i);0.0046262664021691;-0.0082272730000000
2051;-0.0078392860000000;0.0038825140762944 +(0.0066175701258033i);0.0046397736457441;-0.0078392860000000
2052;-0.0074285710000000;0.0014698144946812 +(-0.0007455910233602i);0.0046532048345716;-0.0074285710000000
2053;-0.0069500000000000;-0.0028296278373880 +(-0.0005379311179942i);0.0046665582644303;-0.0069500000000000
2054;-0.0064642860000000;-0.0016715748548509 +(0.0016809208029016i);0.0046798322329401;-0.0064642860000000
2055;-0.0060000000000000;-0.0011214783496102 +(-0.0041241928852819i);0.0046930250397833;-0.0060000000000000
2056;-0.0056363640000000;-0.0002943578126444 +(0.0021118235413891i);0.0047061349869271;-0.0056363640000000
2057;-0.0052000000000000;0.0053388156945875 +(0.0009081378293385i);0.0047191603788455;-0.0052000000000000
2058;-0.0046785710000000;0.0027444370233492 +(0.0019239197007992i);0.0047320995227417;-0.0046785710000000
2059;-0.0043214290000000;0.0029622393020015 +(0.0025157830624607i);0.0047449507287708;-0.0043214290000000
2060;-0.0038666670000000;-0.0009549118839633 +(0.0042374987092350i);0.0047577123102628;-0.0038666670000000
2061;-0.0032833330000000;0.0011718865050648 +(-0.0030266921304095i);0.0047703825839449;-0.0032833330000000
2062;-0.0028863640000000;0.0002315046870556 +(-0.0019614669645118i);0.0047829598701653;-0.0028863640000000
2063;-0.0024500000000000;0.0023823840570851 +(-0.0035282658663034i);0.0047954424931154;-0.0024500000000000
2064;-0.0019464290000000;0.0006583769992454 +(-0.0016114139863946i);0.0048078287810538;-0.0019464290000000
2065;-0.0014333330000000;0.0003072058144409 +(0.0010637481777865i);0.0048201170665287;-0.0014333330000000
2066;-0.0009285710000000;-0.0005376785642679 +(-0.0000447975051654i);0.0048323056866015;-0.0009285710000000
2067;-0.0004529360000000;0.0023079014621279 +(0.0023563489282415i);0.0048443929830696;-0.0004529360000000
2068;0.0000227000000000;-0.0002037182434180 +(0.0007726444317123i);0.0048563773026896;0.0000227000000000
2069;0.0005202790000000;0.0004204662439410 +(0.0013446029735266i);0.0048682569974003;0.0005202790000000
2070;0.0010178570000000;-0.0022503786111865 +(-0.0005964184672632i);0.0048800304245451;0.0010178570000000
2071;0.0015714290000000;0.0015797708236880 +(0.0004058282817834i);0.0048916959470951;0.0015714290000000
2072;0.0020333330000000;0.0009607998052434 +(0.0002855286494624i);0.0049032519338714;0.0020333330000000
2073;0.0026000000000000;0.0027699610851197 +(-0.0023865824318934i);0.0049146967597673;0.0026000000000000
2074;0.0030681820000000;0.0017085680369792 +(0.0035449357383051i);0.0049260288059703;0.0030681820000000
2075;0.0034464290000000;0.0021901255322274 +(-0.0003554307093899i);0.0049372464601841;0.0034464290000000
2076;0.0038166670000000;0.0019968363175200 +(-0.0022322491541140i);0.0049483481168499;0.0038166670000000
2077;0.0042678570000000;-0.0019056564894098 +(0.0035583084385425i);0.0049593321773672;0.0042678570000000
2078;0.0046833330000000;-0.0002292912977978 +(-0.0015838679547708i);0.0049701970503154;0.0046833330000000
2079;0.0050178570000000;-0.0023229112093343 +(0.0001573145385116i);0.0049809411516735;0.0050178570000000
2080;0.0053541670000000;0.0004849852191815 +(-0.0001417255934180i);0.0049915629050402;0.0053541670000000
2081;0.0056250000000000;0.0024393563994461 +(0.0032995489564343i);0.0050020607418539;0.0056250000000000
2082;0.0058500000000000;0.0021933046569171 +(-0.0002440390054576i);0.0050124331016112;0.0058500000000000
2083;0.0060714290000000;0.0025389494044668 +(-0.0003491241246866i);0.0050226784320860;0.0060714290000000
